ID,Prob1
47034, 0.00
47035, 0.43
47036, 0.00
47037, 0.16
47038, 0.58
47039, 0.52
47040, 0.91
47041, 0.05
47042, 0.00
47043, 0.22
47044, 0.82
47045, 0.72
47046, 0.00
47047, 0.00
47048, 0.81
47049, 0.83
47050, 0.02
47051, 0.08
47052, 0.91
47053, 0.82
47054, 0.95
47055, 0.00
47056, 0.62
47057, 0.31
47058, 0.91
47059, 0.91
47060, 0.51
47061, 0.73
47062, 0.00
47063, 0.39
47064, 0.28
47065, 0.33
47066, 0.59
47067, 0.29
47068, 0.81
47069, 0.60
47070, 0.54
47071, 0.23
47072, 0.74
47073, 0.39
47074, 1.00
47075, 0.23
47076, 0.07
47077, 0.01
47078, 0.50
47079, 0.00
47080, 0.75
47081, 0.00
47082, 0.18
47083, 0.03
47084, 0.00
47085, 0.48
47086, 0.53
47087, 0.58
47088, 0.22
47089, 0.48
47090, 0.20
47091, 0.00
47092, 0.00
47093, 0.50
47094, 0.46
47095, 0.63
47096, 0.51
47097, 0.00
47098, 0.31
47099, 0.49
47100, 0.00
47101, 0.00
47102, 0.61
47103, 0.37
47104, 0.33
47105, 0.10
47106, 1.00
47107, 0.00
47108, 0.67
47109, 0.45
47110, 0.02
47111, 0.00
47112, 0.09
47113, 0.00
47114, 0.00
47115, 0.68
47116, 0.00
47117, 0.00
47118, 0.17
47119, 0.00
47120, 0.00
47121, 0.36
47122, 0.99
47123, 0.00
47124, 0.40
47125, 0.00
47126, 0.00
47127, 0.44
47128, 0.20
47129, 0.00
47130, 0.06
47131, 0.17
47132, 0.17
47133, 0.17
47134, 0.39
47135, 0.00
47136, 0.25
47137, 0.07
47138, 0.55
47139, 0.00
47140, 0.90
47141, 0.09
47142, 0.14
47143, 0.74
47144, 1.00
47145, 0.96
47146, 0.61
47147, 0.17
47148, 0.00
47149, 0.71
47150, 0.09
47151, 1.00
47152, 0.23
47153, 0.09
47154, 0.21
47155, 1.00
47156, 1.00
47157, 0.55
47158, 0.33
47159, 0.22
47160, 0.00
47161, 0.43
47162, 0.78
47163, 1.00
47164, 0.00
47165, 0.51
47166, 0.47
47167, 0.55
47168, 0.09
47169, 0.06
47170, 1.00
47171, 0.01
47172, 0.07
47173, 1.00
47174, 0.64
47175, 1.00
47176, 0.72
47177, 0.00
47178, 0.21
47179, 0.50
47180, 0.33
47181, 0.38
47182, 0.00
47183, 0.90
47184, 0.35
47185, 0.63
47186, 0.09
47187, 0.58
47188, 1.00
47189, 0.50
47190, 0.00
47191, 0.00
47192, 0.41
47193, 0.55
47194, 0.00
47195, 0.00
47196, 0.00
47197, 0.34
47198, 0.25
47199, 0.05
47200, 0.00
47201, 0.04
47202, 0.17
47203, 0.48
47204, 0.07
47205, 0.26
47206, 0.53
47207, 0.00
47208, 0.64
47209, 1.00
47210, 0.31
47211, 0.26
47212, 0.17
47213, 0.00
47214, 0.11
47215, 0.00
47216, 0.02
47217, 0.46
47218, 0.00
47219, 0.47
47220, 0.69
47221, 0.00
47222, 0.00
47223, 0.90
47224, 0.26
47225, 0.25
47226, 0.02
47227, 0.25
47228, 0.77
47229, 0.23
47230, 0.47
47231, 0.21
47232, 0.23
47233, 0.06
47234, 0.67
47235, 0.00
47236, 0.09
47237, 0.62
47238, 0.52
47239, 0.49
47240, 0.00
47241, 0.25
47242, 0.37
47243, 0.00
47244, 0.71
47245, 0.82
47246, 0.00
47247, 0.00
47248, 0.11
47249, 0.53
47250, 0.38
47251, 0.49
47252, 0.05
47253, 0.32
47254, 0.49
47255, 0.33
47256, 0.37
47257, 0.50
47258, 0.34
47259, 0.59
47260, 0.09
47261, 0.81
47262, 0.47
47263, 0.02
47264, 0.09
47265, 1.00
47266, 0.05
47267, 0.08
47268, 0.09
47269, 0.19
47270, 1.00
47271, 0.19
47272, 0.24
47273, 0.00
47274, 0.08
47275, 0.39
47276, 0.00
47277, 0.00
47278, 0.00
47279, 0.18
47280, 0.94
47281, 0.00
47282, 0.00
47283, 0.10
47284, 0.33
47285, 0.00
47286, 0.00
47287, 0.66
47288, 0.46
47289, 0.06
47290, 0.20
47291, 0.92
47292, 0.00
47293, 1.00
47294, 0.42
47295, 0.65
47296, 0.05
47297, 0.00
47298, 0.42
47299, 0.16
47300, 0.34
47301, 0.20
47302, 0.02
47303, 0.46
47304, 0.00
47305, 0.00
47306, 0.56
47307, 0.09
47308, 0.67
47309, 0.20
47310, 0.17
47311, 0.00
47312, 0.19
47313, 0.00
47314, 0.41
47315, 0.39
47316, 0.11
47317, 0.28
47318, 0.08
47319, 0.77
47320, 0.00
47321, 0.18
47322, 1.00
47323, 0.32
47324, 0.39
47325, 0.55
47326, 0.45
47327, 0.09
47328, 0.54
47329, 0.45
47330, 0.46
47331, 0.41
47332, 0.59
47333, 0.91
47334, 0.04
47335, 1.00
47336, 0.42
47337, 0.17
47338, 0.50
47339, 0.07
47340, 0.50
47341, 0.28
47342, 0.92
47343, 0.66
47344, 0.35
47345, 0.20
47346, 0.64
47347, 0.10
47348, 0.00
47349, 0.63
47350, 0.19
47351, 0.00
47352, 0.61
47353, 1.00
47354, 0.14
47355, 0.80
47356, 0.49
47357, 0.00
47358, 0.41
47359, 0.28
47360, 0.17
47361, 0.86
47362, 0.00
47363, 0.84
47364, 0.36
47365, 0.53
47366, 0.00
47367, 0.19
47368, 0.82
47369, 0.14
47370, 0.92
47371, 0.79
47372, 0.09
47373, 0.03
47374, 0.35
47375, 0.00
47376, 0.19
47377, 0.19
47378, 0.15
47379, 0.53
47380, 0.03
47381, 0.24
47382, 0.10
47383, 0.07
47384, 0.08
47385, 0.64
47386, 0.29
47387, 0.21
47388, 0.37
47389, 0.49
47390, 0.86
47391, 0.75
47392, 0.00
47393, 0.00
47394, 0.16
47395, 0.18
47396, 0.03
47397, 0.39
47398, 0.44
47399, 0.77
47400, 0.00
47401, 0.00
47402, 0.29
47403, 0.64
47404, 0.36
47405, 0.18
47406, 0.23
47407, 0.00
47408, 0.96
47409, 0.53
47410, 0.00
47411, 0.18
47412, 0.70
47413, 0.00
47414, 0.39
47415, 0.56
47416, 0.00
47417, 0.87
47418, 0.30
47419, 0.49
47420, 0.45
47421, 0.35
47422, 0.34
47423, 0.76
47424, 0.00
47425, 0.46
47426, 0.50
47427, 0.00
47428, 0.43
47429, 0.19
47430, 0.61
47431, 0.08
47432, 0.66
47433, 0.45
47434, 0.21
47435, 0.40
47436, 1.00
47437, 0.68
47438, 0.29
47439, 0.26
47440, 0.10
47441, 0.30
47442, 0.45
47443, 0.70
47444, 0.01
47445, 0.18
47446, 0.49
47447, 0.50
47448, 0.25
47449, 0.74
47450, 0.32
47451, 0.39
47452, 1.00
47453, 0.64
47454, 0.75
47455, 0.42
47456, 0.13
47457, 0.09
47458, 0.37
47459, 0.20
47460, 0.20
47461, 0.81
47462, 0.21
47463, 0.36
47464, 0.00
47465, 0.34
47466, 0.50
47467, 0.44
47468, 0.00
47469, 0.26
47470, 0.00
47471, 0.55
47472, 1.00
47473, 0.07
47474, 0.54
47475, 0.00
47476, 0.00
47477, 0.17
47478, 0.50
47479, 0.35
47480, 0.00
47481, 1.00
47482, 0.09
47483, 0.00
47484, 0.33
47485, 0.39
47486, 0.42
47487, 0.97
47488, 0.55
47489, 0.15
47490, 0.41
47491, 0.00
47492, 0.00
47493, 1.00
47494, 0.62
47495, 0.39
47496, 0.12
47497, 0.00
47498, 0.23
47499, 0.50
47500, 0.00
47501, 0.04
47502, 0.52
47503, 0.13
47504, 0.01
47505, 1.00
47506, 0.09
47507, 0.70
47508, 0.78
47509, 0.00
47510, 0.36
47511, 0.00
47512, 0.00
47513, 0.68
47514, 0.00
47515, 0.18
47516, 0.00
47517, 0.00
47518, 0.69
47519, 0.05
47520, 0.17
47521, 0.36
47522, 0.27
47523, 0.00
47524, 0.09
47525, 0.00
47526, 1.00
47527, 1.00
47528, 0.78
47529, 0.18
47530, 0.63
47531, 0.86
47532, 0.62
47533, 1.00
47534, 0.57
47535, 0.30
47536, 0.26
47537, 0.33
47538, 0.00
47539, 0.43
47540, 0.26
47541, 0.40
47542, 0.50
47543, 0.56
47544, 0.66
47545, 0.29
47546, 0.27
47547, 0.08
47548, 0.28
47549, 0.27
47550, 0.37
47551, 0.50
47552, 0.50
47553, 0.20
47554, 0.05
47555, 0.67
47556, 0.88
47557, 0.00
47558, 0.50
47559, 0.21
47560, 0.66
47561, 0.00
47562, 0.00
47563, 0.00
47564, 0.65
47565, 0.50
47566, 0.09
47567, 0.00
47568, 0.30
47569, 0.13
47570, 0.00
47571, 0.50
47572, 0.52
47573, 0.13
47574, 0.42
47575, 0.20
47576, 0.50
47577, 0.00
47578, 0.38
47579, 0.43
47580, 0.00
47581, 0.00
47582, 0.00
47583, 0.94
47584, 0.26
47585, 0.44
47586, 0.00
47587, 0.10
47588, 0.51
47589, 0.06
47590, 0.34
47591, 0.20
47592, 0.05
47593, 0.30
47594, 0.24
47595, 0.71
47596, 0.53
47597, 1.00
47598, 0.50
47599, 0.24
47600, 0.00
47601, 0.21
47602, 1.00
47603, 0.00
47604, 0.14
47605, 0.00
47606, 0.00
47607, 0.52
47608, 0.00
47609, 0.00
47610, 0.24
47611, 0.00
47612, 0.37
47613, 0.19
47614, 0.00
47615, 0.80
47616, 0.41
47617, 0.34
47618, 0.37
47619, 1.00
47620, 0.50
47621, 0.34
47622, 0.07
47623, 0.54
47624, 0.52
47625, 0.39
47626, 0.63
47627, 1.00
47628, 0.37
47629, 0.19
47630, 1.00
47631, 0.09
47632, 0.81
47633, 0.39
47634, 0.21
47635, 0.90
47636, 0.30
47637, 0.72
47638, 0.52
47639, 0.12
47640, 0.71
47641, 0.72
47642, 0.88
47643, 1.00
47644, 0.00
47645, 0.25
47646, 0.63
47647, 0.00
47648, 0.04
47649, 0.14
47650, 0.20
47651, 0.12
47652, 0.79
47653, 0.55
47654, 0.58
47655, 0.42
47656, 0.00
47657, 0.35
47658, 0.48
47659, 0.43
47660, 0.16
47661, 0.00
47662, 0.35
47663, 0.12
47664, 0.55
47665, 0.07
47666, 0.13
47667, 0.30
47668, 0.28
47669, 0.00
47670, 0.00
47671, 0.00
47672, 0.28
47673, 0.39
47674, 0.00
47675, 0.00
47676, 0.21
47677, 0.94
47678, 0.61
47679, 1.00
47680, 0.48
47681, 0.08
47682, 0.34
47683, 0.33
47684, 0.12
47685, 0.00
47686, 0.54
47687, 1.00
47688, 0.72
47689, 0.44
47690, 0.29
47691, 0.49
47692, 0.08
47693, 0.00
47694, 1.00
47695, 0.00
47696, 0.40
47697, 0.01
47698, 0.06
47699, 0.20
47700, 0.19
47701, 0.08
47702, 0.18
47703, 1.00
47704, 0.43
47705, 0.32
47706, 0.19
47707, 0.50
47708, 0.18
47709, 0.00
47710, 0.41
47711, 0.00
47712, 0.20
47713, 0.34
47714, 0.70
47715, 0.60
47716, 0.28
47717, 0.26
47718, 0.45
47719, 0.52
47720, 0.38
47721, 0.08
47722, 0.37
47723, 0.18
47724, 0.21
47725, 0.00
47726, 0.50
47727, 0.12
47728, 0.30
47729, 0.00
47730, 0.45
47731, 0.09
47732, 1.00
47733, 0.35
47734, 0.08
47735, 0.39
47736, 1.00
47737, 0.47
47738, 0.00
47739, 0.00
47740, 0.09
47741, 0.07
47742, 0.00
47743, 0.08
47744, 0.08
47745, 0.38
47746, 0.43
47747, 0.06
47748, 0.05
47749, 0.00
47750, 0.28
47751, 0.77
47752, 0.50
47753, 0.24
47754, 1.00
47755, 0.49
47756, 0.46
47757, 0.02
47758, 0.11
47759, 0.29
47760, 0.32
47761, 1.00
47762, 0.57
47763, 0.85
47764, 0.22
47765, 1.00
47766, 0.09
47767, 0.22
47768, 0.00
47769, 0.21
47770, 1.00
47771, 0.42
47772, 0.00
47773, 0.27
47774, 0.27
47775, 0.54
47776, 0.20
47777, 0.04
47778, 0.61
47779, 0.10
47780, 0.75
47781, 0.44
47782, 0.36
47783, 0.06
47784, 0.36
47785, 0.10
47786, 0.00
47787, 0.50
47788, 0.06
47789, 0.62
47790, 0.00
47791, 0.12
47792, 0.28
47793, 0.43
47794, 0.20
47795, 0.81
47796, 0.31
47797, 0.75
47798, 0.54
47799, 0.15
47800, 0.39
47801, 0.95
47802, 0.62
47803, 0.00
47804, 0.30
47805, 0.20
47806, 0.00
47807, 0.09
47808, 0.50
47809, 0.08
47810, 0.39
47811, 0.24
47812, 0.00
47813, 0.18
47814, 1.00
47815, 0.38
47816, 0.62
47817, 0.34
47818, 0.31
47819, 0.80
47820, 0.03
47821, 1.00
47822, 0.09
47823, 0.12
47824, 0.05
47825, 0.07
47826, 0.23
47827, 0.26
47828, 0.60
47829, 0.45
47830, 1.00
47831, 0.34
47832, 0.56
47833, 0.53
47834, 0.23
47835, 0.01
47836, 0.08
47837, 0.80
47838, 0.19
47839, 0.00
47840, 0.00
47841, 0.43
47842, 0.92
47843, 1.00
47844, 0.86
47845, 0.21
47846, 1.00
47847, 0.18
47848, 0.48
47849, 0.27
47850, 0.53
47851, 0.32
47852, 0.49
47853, 1.00
47854, 0.35
47855, 0.00
47856, 0.10
47857, 0.09
47858, 0.09
47859, 0.21
47860, 0.06
47861, 0.00
47862, 0.09
47863, 0.82
47864, 0.50
47865, 0.10
47866, 0.65
47867, 0.65
47868, 0.31
47869, 0.00
47870, 0.32
47871, 1.00
47872, 0.53
47873, 0.40
47874, 0.09
47875, 0.69
47876, 0.00
47877, 0.61
47878, 0.00
47879, 0.00
47880, 1.00
47881, 0.74
47882, 0.39
47883, 1.00
47884, 0.46
47885, 0.00
47886, 0.45
47887, 0.00
47888, 0.20
47889, 0.24
47890, 0.50
47891, 0.43
47892, 0.85
47893, 0.87
47894, 0.19
47895, 0.59
47896, 0.95
47897, 0.29
47898, 0.33
47899, 0.08
47900, 0.64
47901, 0.22
47902, 0.53
47903, 0.19
47904, 0.16
47905, 0.18
47906, 0.00
47907, 0.21
47908, 0.27
47909, 1.00
47910, 0.00
47911, 0.28
47912, 0.48
47913, 0.12
47914, 0.78
47915, 1.00
47916, 0.00
47917, 0.22
47918, 0.33
47919, 0.32
47920, 0.35
47921, 0.05
47922, 0.53
47923, 0.08
47924, 0.70
47925, 0.02
47926, 0.00
47927, 0.09
47928, 0.40
47929, 0.50
47930, 0.67
47931, 0.00
47932, 0.02
47933, 0.38
47934, 0.00
47935, 0.44
47936, 0.42
47937, 0.29
47938, 0.00
47939, 0.25
47940, 0.00
47941, 0.00
47942, 0.41
47943, 0.30
47944, 0.08
47945, 0.37
47946, 0.10
47947, 0.00
47948, 0.41
47949, 0.20
47950, 0.26
47951, 0.09
47952, 0.52
47953, 0.60
47954, 0.02
47955, 0.59
47956, 0.08
47957, 0.21
47958, 0.00
47959, 0.00
47960, 0.06
47961, 0.46
47962, 0.34
47963, 0.83
47964, 0.48
47965, 0.00
47966, 0.34
47967, 0.28
47968, 0.03
47969, 0.52
47970, 0.14
47971, 0.73
47972, 0.00
47973, 0.16
47974, 0.00
47975, 0.19
47976, 1.00
47977, 0.32
47978, 0.20
47979, 0.00
47980, 0.47
47981, 0.47
47982, 0.31
47983, 0.20
47984, 0.00
47985, 0.05
47986, 0.20
47987, 0.31
47988, 0.25
47989, 0.54
47990, 0.91
47991, 0.00
47992, 0.00
47993, 0.21
47994, 0.32
47995, 0.00
47996, 0.00
47997, 0.00
47998, 0.89
47999, 0.00
48000, 0.53
48001, 0.18
48002, 0.77
48003, 0.02
48004, 0.98
48005, 0.79
48006, 1.00
48007, 0.25
48008, 0.56
48009, 0.06
48010, 0.79
48011, 0.00
48012, 0.00
48013, 0.33
48014, 0.41
48015, 0.33
48016, 0.24
48017, 0.54
48018, 0.14
48019, 0.37
48020, 0.68
48021, 0.05
48022, 0.00
48023, 1.00
48024, 1.00
48025, 0.29
48026, 0.00
48027, 0.40
48028, 0.73
48029, 0.19
48030, 0.63
48031, 1.00
48032, 0.48
48033, 0.07
48034, 0.56
48035, 1.00
48036, 0.22
48037, 1.00
48038, 0.24
48039, 0.00
48040, 0.12
48041, 0.37
48042, 0.00
48043, 0.22
48044, 0.33
48045, 0.00
48046, 0.00
48047, 0.08
48048, 0.43
48049, 0.41
48050, 0.24
48051, 0.00
48052, 1.00
48053, 0.30
48054, 0.00
48055, 0.00
48056, 0.23
48057, 0.00
48058, 0.00
48059, 0.50
48060, 0.00
48061, 0.00
48062, 0.00
48063, 0.17
48064, 0.00
48065, 0.63
48066, 0.21
48067, 0.00
48068, 0.53
48069, 0.21
48070, 0.56
48071, 0.00
48072, 0.55
48073, 0.00
48074, 0.72
48075, 0.42
48076, 0.42
48077, 0.64
48078, 0.06
48079, 0.08
48080, 0.00
48081, 0.00
48082, 0.04
48083, 0.03
48084, 0.47
48085, 0.00
48086, 0.11
48087, 0.00
48088, 0.19
48089, 0.16
48090, 0.32
48091, 0.60
48092, 0.55
48093, 0.03
48094, 0.17
48095, 0.34
48096, 0.41
48097, 0.00
48098, 0.57
48099, 0.21
48100, 1.00
48101, 0.00
48102, 0.28
48103, 0.17
48104, 0.79
48105, 0.53
48106, 0.12
48107, 0.18
48108, 0.00
48109, 1.00
48110, 0.30
48111, 0.45
48112, 0.22
48113, 0.26
48114, 0.32
48115, 0.00
48116, 0.28
48117, 0.87
48118, 0.51
48119, 0.66
48120, 0.22
48121, 0.00
48122, 0.00
48123, 0.50
48124, 0.00
48125, 0.67
48126, 0.09
48127, 0.00
48128, 0.24
48129, 0.45
48130, 0.00
48131, 0.07
48132, 0.00
48133, 0.00
48134, 0.10
48135, 0.34
48136, 0.12
48137, 0.19
48138, 1.00
48139, 0.42
48140, 0.80
48141, 0.15
48142, 0.90
48143, 0.52
48144, 0.08
48145, 0.42
48146, 0.39
48147, 0.27
48148, 0.40
48149, 0.34
48150, 1.00
48151, 0.69
48152, 0.37
48153, 0.04
48154, 0.16
48155, 0.30
48156, 1.00
48157, 0.51
48158, 0.17
48159, 0.00
48160, 0.32
48161, 0.49
48162, 0.54
48163, 0.18
48164, 0.37
48165, 0.61
48166, 0.30
48167, 0.00
48168, 0.80
48169, 0.03
48170, 0.28
48171, 0.00
48172, 0.15
48173, 1.00
48174, 1.00
48175, 0.19
48176, 0.00
48177, 0.22
48178, 0.28
48179, 0.67
48180, 0.30
48181, 0.00
48182, 0.00
48183, 0.35
48184, 0.47
48185, 0.37
48186, 0.29
48187, 0.32
48188, 0.00
48189, 0.02
48190, 0.80
48191, 0.19
48192, 0.28
48193, 0.43
48194, 0.18
48195, 0.05
48196, 0.00
48197, 0.38
48198, 0.07
48199, 0.04
48200, 0.00
48201, 0.12
48202, 0.52
48203, 0.17
48204, 0.24
48205, 0.75
48206, 0.00
48207, 1.00
48208, 0.00
48209, 0.27
48210, 0.26
48211, 0.00
48212, 0.74
48213, 0.16
48214, 0.15
48215, 1.00
48216, 0.22
48217, 0.00
48218, 0.26
48219, 0.50
48220, 0.50
48221, 0.47
48222, 0.33
48223, 0.00
48224, 0.22
48225, 0.58
48226, 0.19
48227, 0.00
48228, 0.24
48229, 0.07
48230, 0.27
48231, 0.00
48232, 0.31
48233, 0.76
48234, 0.86
48235, 0.57
48236, 0.03
48237, 0.18
48238, 0.10
48239, 0.26
48240, 0.26
48241, 0.70
48242, 0.55
48243, 0.13
48244, 1.00
48245, 1.00
48246, 0.36
48247, 0.39
48248, 0.06
48249, 0.00
48250, 0.00
48251, 0.37
48252, 0.18
48253, 0.43
48254, 0.00
48255, 0.00
48256, 0.09
48257, 0.84
48258, 1.00
48259, 1.00
48260, 0.22
48261, 1.00
48262, 0.25
48263, 0.07
48264, 0.24
48265, 0.50
48266, 0.50
48267, 0.18
48268, 0.52
48269, 0.40
48270, 0.78
48271, 1.00
48272, 0.79
48273, 0.54
48274, 1.00
48275, 0.37
48276, 0.16
48277, 0.00
48278, 0.00
48279, 0.59
48280, 0.00
48281, 0.00
48282, 0.00
48283, 0.49
48284, 0.20
48285, 0.49
48286, 0.73
48287, 0.11
48288, 0.19
48289, 0.55
48290, 0.07
48291, 0.49
48292, 0.11
48293, 0.00
48294, 0.36
48295, 0.24
48296, 0.35
48297, 0.18
48298, 0.00
48299, 0.29
48300, 0.00
48301, 0.45
48302, 1.00
48303, 0.49
48304, 0.00
48305, 0.18
48306, 0.30
48307, 0.47
48308, 0.46
48309, 0.09
48310, 0.02
48311, 0.59
48312, 0.00
48313, 0.28
48314, 0.35
48315, 0.03
48316, 0.00
48317, 0.82
48318, 0.13
48319, 0.83
48320, 0.40
48321, 0.00
48322, 0.28
48323, 1.00
48324, 0.53
48325, 0.14
48326, 0.07
48327, 1.00
48328, 0.48
48329, 0.23
48330, 0.08
48331, 0.15
48332, 0.62
48333, 0.41
48334, 0.18
48335, 0.15
48336, 0.00
48337, 1.00
48338, 0.00
48339, 0.50
48340, 0.02
48341, 0.00
48342, 0.10
48343, 0.00
48344, 0.20
48345, 0.86
48346, 0.15
48347, 0.00
48348, 0.28
48349, 0.26
48350, 0.00
48351, 0.46
48352, 0.26
48353, 0.47
48354, 0.25
48355, 0.50
48356, 0.49
48357, 0.13
48358, 0.21
48359, 1.00
48360, 0.89
48361, 0.19
48362, 0.00
48363, 0.58
48364, 0.00
48365, 0.30
48366, 0.07
48367, 0.18
48368, 0.55
48369, 0.00
48370, 0.31
48371, 0.15
48372, 0.10
48373, 0.50
48374, 0.50
48375, 0.82
48376, 0.82
48377, 0.24
48378, 0.89
48379, 0.20
48380, 1.00
48381, 0.53
48382, 0.56
48383, 1.00
48384, 0.00
48385, 0.00
48386, 0.36
48387, 0.00
48388, 0.02
48389, 0.20
48390, 0.04
48391, 0.52
48392, 0.00
48393, 1.00
48394, 0.36
48395, 0.32
48396, 0.10
48397, 0.34
48398, 0.50
48399, 0.38
48400, 0.50
48401, 0.21
48402, 0.50
48403, 0.28
48404, 0.00
48405, 0.22
48406, 0.46
48407, 0.13
48408, 1.00
48409, 0.00
48410, 0.00
48411, 0.38
48412, 0.61
48413, 0.28
48414, 0.03
48415, 0.00
48416, 0.07
48417, 0.27
48418, 0.53
48419, 0.70
48420, 0.00
48421, 0.73
48422, 0.00
48423, 0.05
48424, 0.51
48425, 0.50
48426, 0.19
48427, 0.46
48428, 0.86
48429, 0.45
48430, 0.21
48431, 0.42
48432, 0.56
48433, 0.31
48434, 0.94
48435, 0.00
48436, 0.40
48437, 0.52
48438, 0.23
48439, 0.63
48440, 0.19
48441, 0.81
48442, 0.12
48443, 0.00
48444, 0.17
48445, 0.31
48446, 0.32
48447, 0.10
48448, 0.05
48449, 0.18
48450, 0.52
48451, 0.25
48452, 0.02
48453, 1.00
48454, 0.00
48455, 0.00
48456, 0.61
48457, 0.46
48458, 0.28
48459, 0.86
48460, 0.00
48461, 0.70
48462, 0.21
48463, 0.29
48464, 1.00
48465, 0.39
48466, 0.40
48467, 0.00
48468, 1.00
48469, 0.00
48470, 0.35
48471, 0.53
48472, 0.28
48473, 0.29
48474, 0.62
48475, 0.56
48476, 0.33
48477, 0.20
48478, 0.31
48479, 0.09
48480, 0.63
48481, 0.40
48482, 0.39
48483, 0.75
48484, 0.31
48485, 0.50
48486, 0.26
48487, 0.07
48488, 0.28
48489, 0.00
48490, 0.66
48491, 0.67
48492, 0.50
48493, 0.51
48494, 0.48
48495, 0.75
48496, 1.00
48497, 0.30
48498, 0.07
48499, 0.00
48500, 0.00
48501, 0.10
48502, 0.25
48503, 0.19
48504, 0.46
48505, 0.67
48506, 0.27
48507, 0.00
48508, 0.28
48509, 0.16
48510, 0.70
48511, 0.12
48512, 0.65
48513, 0.33
48514, 0.39
48515, 1.00
48516, 1.00
48517, 0.13
48518, 0.62
48519, 0.20
48520, 1.00
48521, 0.10
48522, 0.48
48523, 0.09
48524, 0.47
48525, 0.00
48526, 0.23
48527, 0.11
48528, 0.36
48529, 0.08
48530, 0.45
48531, 0.33
48532, 0.44
48533, 0.22
48534, 0.60
48535, 0.55
48536, 0.51
48537, 0.05
48538, 0.27
48539, 0.40
48540, 0.20
48541, 0.00
48542, 0.32
48543, 0.09
48544, 0.00
48545, 0.20
48546, 0.14
48547, 0.38
48548, 0.00
48549, 0.67
48550, 0.41
48551, 0.00
48552, 0.00
48553, 0.30
48554, 0.09
48555, 0.00
48556, 0.00
48557, 0.00
48558, 0.00
48559, 0.45
48560, 0.43
48561, 0.82
48562, 0.59
48563, 0.00
48564, 0.06
48565, 0.00
48566, 0.00
48567, 0.31
48568, 0.64
48569, 0.00
48570, 0.00
48571, 0.00
48572, 0.36
48573, 0.63
48574, 0.03
48575, 0.22
48576, 0.80
48577, 0.20
48578, 0.36
48579, 0.42
48580, 0.67
48581, 0.34
48582, 0.18
48583, 0.00
48584, 0.38
48585, 0.17
48586, 0.04
48587, 0.08
48588, 0.32
48589, 0.16
48590, 0.00
48591, 0.09
48592, 0.19
48593, 0.09
48594, 0.19
48595, 0.56
48596, 0.00
48597, 0.09
48598, 0.62
48599, 0.00
48600, 0.06
48601, 0.53
48602, 0.52
48603, 0.39
48604, 0.18
48605, 0.00
48606, 0.68
48607, 0.47
48608, 0.20
48609, 0.29
48610, 0.33
48611, 0.03
48612, 0.76
48613, 0.64
48614, 0.07
48615, 0.65
48616, 0.96
48617, 0.50
48618, 0.32
48619, 0.50
48620, 0.50
48621, 0.08
48622, 0.07
48623, 0.04
48624, 0.10
48625, 0.47
48626, 0.24
48627, 0.32
48628, 0.48
48629, 0.00
48630, 0.00
48631, 0.09
48632, 0.47
48633, 0.82
48634, 1.00
48635, 1.00
48636, 0.00
48637, 0.18
48638, 0.33
48639, 1.00
48640, 0.00
48641, 0.26
48642, 0.22
48643, 0.50
48644, 0.44
48645, 0.33
48646, 0.15
48647, 0.50
48648, 0.05
48649, 0.21
48650, 0.14
48651, 0.30
48652, 0.10
48653, 0.38
48654, 0.00
48655, 0.10
48656, 0.33
48657, 0.61
48658, 0.51
48659, 0.21
48660, 0.25
48661, 0.61
48662, 0.07
48663, 0.45
48664, 0.80
48665, 0.00
48666, 0.00
48667, 0.96
48668, 1.00
48669, 0.48
48670, 0.30
48671, 0.00
48672, 0.34
48673, 0.37
48674, 0.00
48675, 0.00
48676, 0.00
48677, 0.10
48678, 0.20
48679, 0.50
48680, 1.00
48681, 0.54
48682, 0.61
48683, 0.18
48684, 0.21
48685, 0.31
48686, 0.59
48687, 0.13
48688, 0.27
48689, 0.91
48690, 0.55
48691, 0.00
48692, 0.83
48693, 0.30
48694, 0.23
48695, 0.26
48696, 0.72
48697, 0.33
48698, 0.47
48699, 0.10
48700, 0.04
48701, 0.59
48702, 0.23
48703, 0.37
48704, 0.44
48705, 0.00
48706, 0.16
48707, 0.12
48708, 0.13
48709, 0.18
48710, 0.56
48711, 0.00
48712, 0.00
48713, 0.46
48714, 0.68
48715, 0.79
48716, 0.44
48717, 0.14
48718, 0.19
48719, 0.00
48720, 0.18
48721, 0.54
48722, 0.19
48723, 0.04
48724, 0.42
48725, 0.00
48726, 0.82
48727, 0.50
48728, 0.48
48729, 0.04
48730, 0.50
48731, 0.00
48732, 0.10
48733, 0.07
48734, 0.65
48735, 0.72
48736, 0.40
48737, 0.00
48738, 0.92
48739, 0.09
48740, 0.17
48741, 0.62
48742, 0.32
48743, 0.28
48744, 0.16
48745, 0.11
48746, 0.17
48747, 0.18
48748, 0.00
48749, 0.17
48750, 0.07
48751, 0.14
48752, 0.43
48753, 0.06
48754, 0.36
48755, 0.08
48756, 0.00
48757, 0.16
48758, 0.36
48759, 0.51
48760, 0.38
48761, 0.07
48762, 1.00
48763, 0.00
48764, 0.34
48765, 0.10
48766, 0.48
48767, 0.17
48768, 0.27
48769, 0.00
48770, 0.11
48771, 0.21
48772, 0.75
48773, 0.03
48774, 1.00
48775, 0.28
48776, 0.08
48777, 0.28
48778, 0.44
48779, 0.00
48780, 0.31
48781, 1.00
48782, 1.00
